name,producer,href,image_url,description
Koffiepads decafe,12,https://www.lidl.nl/p/koffiepads-decafe/p182685,https://imgproxy-retcat.assets.schwarz/WrKVgdzPBp6TXHJA4uvLd62IuZduqaothUZ69GRA48M/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS8yN0VBODUxRjk0RDMzNDNGRjM4NUY0QTR/EQkU3RDY3NTQzOEU3MUM5Njc0N0Y0RkQ3MUEzMjFERkExREJCOTIxLmpwZw.jpg," "
Koffiepads extra dark,12,https://www.lidl.nl/p/koffiepads-extra-dark/p182683,https://imgproxy-retcat.assets.schwarz/QbpFdH32JPDi_DIwOIbHNflBcgzAKtO3GFgDJZt-lkQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS8yMDBCM0YxMzA3NEMyMDg0N0U0N0ZBNjQ/5OEEwNkNFMDI4RDBGRjQ1M0UyQ0E3QTgxNzQ1RTJDODlBOUY1RjczLmpwZw.jpg," "
Koffiecups cappuccino,12,https://www.lidl.nl/p/koffiecups-cappuccino/p142602,https://imgproxy-retcat.assets.schwarz/YVsyKQoN_6s4kXtcpsqZdbS_JAvGHm1H8x-0AFkCNog/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS82RTRCQjYwMkM5NTlGMjkzMzVFQTQ5OUI/5QjBEMzNDMTZDNzU2REI2RjY3RUU4MzEzMEZFNkU1QjJDMDE1Q0U2LmpwZw.jpg," "
Koffiecups Bella Caffé café au lait,12,https://www.lidl.nl/p/koffiecups-bella-caffe-cafe-au-lait/p142604,https://imgproxy-retcat.assets.schwarz/Vsi76NRdWkRsa7Y1Z0vWxY6hjlJUhdmbLht9YYCSl5U/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS8xNDM5NUFCMUQ3OTVGNEZCNzNBNTU1MTc/4MjYzRUVBOTg4MjJGNUYzNzEzMENGQjY0OTkxMjZGMTY4NENGNzUyLmpwZw.jpg," "
Koffiecups lungo,12,https://www.lidl.nl/p/koffiecups-lungo/p10000289,https://imgproxy-retcat.assets.schwarz/GXpRA0DGjiAK_Yj8vWYRY-H4yvVgj_b4K-hNS9hddpQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS84RDgyRjM1MjZCRjU3QTk1OTQyODJDQ0Y/yM0VEMEMyOTJFRkZBNDNCMTRCNkJBRUNFQzcyNEUyMjgwOTdCMDYzLmpwZw.jpg," "
Koffiecups espresso,12,https://www.lidl.nl/p/koffiecups-espresso/p142600,https://imgproxy-retcat.assets.schwarz/uBsRQCYLPx48tMEsGoRiqEzKjYXRIFWWzA-A09CsEzg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS8wRjE1MjZFRDZFQThCM0M0OEM3MTZDMEE/yQ0QxRTA0RDA0OTIxOTFCQUU0QTA2Q0Q1NzMyNDg5MDQ1NDZEQjQ1LmpwZw.jpg," "
Koffiecups Bella Caffé latte macchiato,12,https://www.lidl.nl/p/koffiecups-bella-caffe-latte-macchiato/p155512,https://imgproxy-retcat.assets.schwarz/JYLVXaXqC0tU-6y8-SJrBMrG2pDJQeg_e_ustQwFXJI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS9FQTIxNkQyMUNBMDY5N0RFOTg2NjQzREQ/wNUU0RDQwQTFFNDI3MjlEQTFGNUUxNjQ2N0NFMzk0NTVFNzcyMDlGLmpwZw.jpg," "
Koffiecups forte lungo,12,https://www.lidl.nl/p/koffiecups-forte-lungo/p10000288,https://imgproxy-retcat.assets.schwarz/kp4Y8Q7SG21mpovLYBFDCMQP8xKxT2EKf6wFYGsbmjY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS9DNzdGMEE3OTA3MDVGMEJGRUI2M0FEMzg/0RUM4M0I3MjNFNTZDRjMzNUE2QjJERjYyMTE4Njc4Nzk1MEY0QkQyLmpwZw.jpg," "
Koffiecups gold lungo,12,https://www.lidl.nl/p/koffiecups-gold-lungo/p10000296,https://imgproxy-retcat.assets.schwarz/BgKaFyokMWfF3EFA2gSCOsde9UI7vdmt712qoJrdDd0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS9FQzAwOTI3QjY0NUE3OTMxMkYyOUQxMEQ/5MkMzODIwRjc4OTY5MDIwNjRGMEQwRjMzMzA5RTVGODVENzhGOTI3LmpwZw.jpg," "
Koffiecups ristretto espresso,12,https://www.lidl.nl/p/koffiecups-ristretto-espresso/p10000297,https://imgproxy-retcat.assets.schwarz/z2w0j26HRvR0Pdzp2qzJw7jW_iVH3Z3qYAQKpjk4KQw/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS81RUI4NzVEQ0FBODc0RjNDMDZGNzc3MEI/xRkZFQjRGQjgyQUNBQ0EwMTcwNkFCRTkzNEIwRDUxREQ4MTIzMTdBLmpwZw.jpg," "
Koffiecups intenso espresso,12,https://www.lidl.nl/p/koffiecups-intenso-espresso/p10000299,https://imgproxy-retcat.assets.schwarz/_QQiIqzuWlAZnRgcgWZIOZ6eifX4-iyQTTCFeIIuR1s/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS83OUIwOUJEMjQ2QzE2RDkxOUQ2NzAxMDQ/wRDlEMjlCMjNFODgwQjU3OEYwRkZGOUY2Nzk0NjBENTI5NDBCQjBDLmpwZw.jpg," "
Koffiecups viola espresso,12,https://www.lidl.nl/p/koffiecups-viola-espresso/p10000298,https://imgproxy-retcat.assets.schwarz/9Kyh31kCtdcDveUPLQA_BGC3oqd-Uo_YMZz0zc1hvOg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS80MDY3Mjk2MEI4REZGQTU5Nzg5NDZENjY/4QzFGNjM4MTQ2RkQ2MTc4NkUzQTc2MTUyNkZBOEE0NkQ1ODRFNzhBLmpwZw.jpg," "
Koffiecups modena lungo,12,https://www.lidl.nl/p/koffiecups-modena-lungo/p10000295,https://imgproxy-retcat.assets.schwarz/B7nzZj9h1Qe07nxiwRA3y4k5JahqeC0kET5p4ItMhmg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS9DNkUzNkUxNjE2QjY5QkFBMDZCNjRBRUY/5QzBBNEE0RkZEN0E3MjhBMjlCMzRGMEMxM0JDNzlDMTIwOEE0OEEwLmpwZw.jpg," "
Koffiecups modena lungo décaféiné,12,https://www.lidl.nl/p/koffiecups-modena-lungo-decafeine/p10000300,https://imgproxy-retcat.assets.schwarz/kJ-GxFYDGo5LDk54A8yHhpBRolMK_mLlG2VVlBkFetQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS8xNkMyNkMwN0VFMTg0QjREQTVGQjBFRTA/0ODY2Rjk2NDk5NDhBODhCN0RDOTk4OEVFRkUxMUUxNzFBNkFCODIyLmpwZw.jpg," "
Koffiecups espresso intense XXL,12,https://www.lidl.nl/p/koffiecups-espresso-intense-xxl/p10007584,https://imgproxy-retcat.assets.schwarz/bZR3OzN_b00KvnUeOL_Q6g5Vqe34q5tvXq4TA9_mb-E/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS8xQjVEMzE3NUY1Mzc1MDQyMTlERkEyMkV/GQjIxMUNFOTQ1NTU4ODhGNUY2QjQwQUE0RkRCQkVCRDRFNDNFRkQ4LmpwZw.jpg," "
Oploskoffie gold,12,https://www.lidl.nl/p/oploskoffie-gold/p10000611,https://imgproxy-retcat.assets.schwarz/u8EWHuRuUtrk8QKKYzH19SvysDa6YgxxqwBbKR8Bcj8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS81RjY0OUJGOTNEODg4QTcyQzNBNzBFQkE/0NTE2NUY3NTY3RTVFOEIyNzZBNzI3NDdGMkFEMTM4NzkyRTEwREJGLmpwZw.jpg," "
Oploskoffie classic,12,https://www.lidl.nl/p/oploskoffie-classic/p10000612,https://imgproxy-retcat.assets.schwarz/FxQWj0al-ex4OBzRMI181mxq1L9GpE5yqQpC_fP1-IE/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS9COThBRkRBMkFGRUY3MTdGN0EwNkVCQjI/wREM4Njk3M0QyMzczMDg4RjUzNTU2RUQ0N0Y0M0U1RDYzODhBODQ2LmpwZw.jpg," "
Instant Cappuccino / Wiener Melange,12,https://www.lidl.nl/p/instant-cappuccino-wiener-melange/p10007587,https://imgproxy-retcat.assets.schwarz/BGwRtKlXhnCpfSkh9ZuFr4E2Fvd8mkvvRhEbYisPbcM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbmwvMS80NDdERkM1NDg5NDFGREJERkJEQjE1ODg/wRjNDOTEyMTcwQkQ3Q0E5NTQwOEQwQ0MzNDkwMEEyNDFDOEE1NzEwLmpwZw.jpg," "
