name,producer,href,image_url,description
Hennep Citroenmelisse thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/hennep-citroenmelisse-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/8711812422844 Hennep-Citroenmelisse.png,"Gaat binnenkort uit het assortiment.
Een frisse infusie van pure biologische citroenmelisse en hennepzaad. Deze rustgevende melange heeft een citroenachtige smaak en is heerlijk om ontspannen van te genieten."
Hennep Kamille thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/hennep-kamille-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/hennep_kamille_thee.png,Een milde infusie van biologische kamille en hennepzaad. Een rustgevende melange met een bloemige smaak om heerlijk ontspannen van te genieten.
Ideaal Gewicht thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/ideaal-gewicht-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/ideaal_gewicht_thee.png,"Zonnatura Ideaal Gewicht is een thee op basis van alleen pure biologische kruiden. Het is een kruidenmelange van ondermeer rooibos, berkenblad, paardenbloemblad, guldenroede en lindebloesem. Deze speciaal geselecteerde melange is zoet van smaak en geschikt voor een heerlijk moment voor jezelf, na alle hectiek van de dag. De biologische thee past in een gevarieerd voedingspatroon en een gezonde levensstijl.
Geniet van deze infusie als onderdeel van gezonde voeding en levensstijl. Claim in afwachting van toelating door de Europese Commissie."
Kamille & Lavendel Droom Zacht,9,https://www.zonnatura.nl//onze-producten/thee-categorie/sterrenmix-thee-24-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812409258-T1-3385559.png,"Een rustgevende kruideninfusie met kamille en lavendel. Heerlijk vlak voor het slapen.
- Kruideninfusie met kamille en lavendel
- Biologisch
- 20 eenkopszakjes
- 100% puur en dat proef je"
Kamille thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/kamille-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812423025-T1-1760873.png,"Zonnatura Kamille is een thee op basis van alleen pure biologische kamille. De kamille wordt na de oogst gedroogd. Zo komen de goede eigenschappen, waaronder de zachte en zoete smaak van kamille, goed tot zijn recht. Heerlijk om op een rustig moment van te genieten."
Kruidenthee Detox Citroengras,9,https://www.zonnatura.nl//onze-producten/thee-categorie/kruidenthee-detox-citroengras-detail,https://www.zonnatura.nl/images/virtuemart/product/kruidenthee_detox_citroengras.png,"Zonnatura Detox is een heerlijk frisse melange van biologische citroengras, brandnetel, sinaasappel, paardenbloem en munt. Boordevol speciaal geselecteerde ingrediënten die bekend staan om hun reinigende werking.
Geniet van deze infusie als onderdeel van gezonde voeding en levensstijl. Claim in afwachting van toelating door de Europese Commissie."
Kurkuma Gember thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/kurkuma-gember-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/kurkuma_gember_thee.png,"Zonnatura Kurkuma Gember thee is een pure infusie van biologische kurkuma, gember en peper. Een verkwikkende melange van ingrediënten die bekend staan vanwege het ondersteunen van de stofwisseling."
Munt thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/munt-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812423582-T1-1760834.png,"Zonnatura Munt is een thee op basis van alleen pure biologische munt. Doordat de muntblaadjes voor de bloei worden geoogst behouden ze de karakteristieke verfrissende smaak. Munt thee is lekker als warme thee, maar ook heerlijk om ‘s zomers ijskoud te drinken."
Ontspanning thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/ontspanning-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/ontspanning_thee.png,"Zonnatura Ontspanning is een thee op basis van alleen pure biologische kruiden. Het is een kruidenmelange van ondermeer passiebloem, citroenmelisse en lavendel. Een heerlijk geurende en smakende thee waarvan je lekker kunt genieten, tijdens een ontspannen moment voor jezelf. De biologische thee past in een gevarieerd voedingspatroon en een gezonde levensstijl."
Rooibos & Kaneel Droom Zacht,9,https://www.zonnatura.nl//onze-producten/thee-categorie/sterrenmix-thee-24-140-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812409395-T1-3385557.png,"Een rustgevende kruideninfusie met rooibos, kaneel en kamille. Perfect om tot rust te komen na een drukke dag.
- Kruideninfusie met rooibos en kaneel
- Biologisch
- 20 eenkopszakjes
- 100% puur en dat proef je"
Rooibos thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/rooibos-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812423308-T1-1760774.png,Zonnatura Rooibos is een thee op basis van alleen pure biologische rooibos. De naalden van de Zuid-Afrikaanse rooibosstruik worden na de pluk gestampt en in de zon gelegd. Zo krijgt de thee haar karakteristieke rode kleur en verwarmende smaak. Lekker voor elk moment van de dag.
Sterrenmix thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/sterrenmix-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/Sterrenmix_thee_2018.png,"Zonnatura Sterrenmix is een thee van alleen pure biologische kruiden. Het is een melange van onder meer venkelzaad, zoethout en steranijs. Zoethout en venkel geven de thee een heerlijk zoete smaak. En steranijs zorgt voor de karakteristieke anijssmaak. Een unieke melange van kruiden die de thee een heerlijk warme zoete smaak geven. Lekker om de gehele dag van te genieten."
Stoelgang thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/stoelgang-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/stoelgang_thee.png,"Zonnatura Natuurlijke Stoelgang is een thee op basis van alleen pure biologische kruiden. Het is een kruidenmelange van ondermeer paardenbloemblad, hibiscusbloesem en venkelzaad. De melange heeft een speciaal geselecteerde samenstelling van kruiden die elkaars eigenschappen aanvullen, waaronder de zachte smaak.
Geniet van deze infusie als onderdeel van gezonde voeding en levensstijl. Claim in afwachting van toelating door de Europese Commissie."
Theïne vrije thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/theïne-vrije-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/theine_vrije_thee.png,"Zonnatura Theïnevrije Thee is een biologische zwarte thee zonder theïne. De speciaal geselecteerde zwarte thee heeft een heerlijke karakteristieke volle smaak en geur. De thee is op natuurlijke wijze van de theïne ontdaan, waardoor je rustig kunt genieten van de rijke intense smaak op alle momenten van de dag."
Venkel thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/venkel-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812423445-T1-1760894.png,"Zonnatura Venkel is een thee op basis van alleen pure biologische venkel. Venkel staat bekend om zijn anijsachtige smaak. De venkelzaadjes worden na de oogst fijngemalen, zodat de van nature zoete smaak goed tot zijn recht komt en heerlijk in balans is. Lekker voor elk moment van de dag.Geniet van deze infusie als onderdeel van gezonde voeding en levensstijl. In afwachting van toelating door de Europese Commissie."
Zoethout thee,9,https://www.zonnatura.nl//onze-producten/thee-categorie/zoethout-thee-detail,https://www.zonnatura.nl/images/virtuemart/product/web_08711812407018-T1-1760847.png,Zonnatura Zoethout is een thee van alleen pure biologische zoethoutwortel. Zoethout heeft van nature de kenmerkende zoete en verwarmende smaak. Lekker om op elk moment van de dag van te genieten.
