name,producer,href,image_url,description
Organic Snore & Peace,7,https://www.clipper-teas.nl/product/snore-peace-organic-infusion/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/CT-Snore-and-Peace-and-Side-1.png,Een rustgevende infusie met de bloemensmaak van kamille en lavendel en het verfrissende van citroenmelisse. De perfecte metgezel bij een boek voor het slapengaan.
Organic Happy Mondays,7,https://www.clipper-teas.nl/product/happy-mondays-organic-infusion/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/CT-Happy-Monday-Front-and-Side-1.png,"Voor als je wel even een oppepper kan gebruiken! Een heerlijke biologische kruideninfusie van frisse citroen, verwarmende gember en zwarte peper voor extra pit!"
Organic Zen Again,7,https://www.clipper-teas.nl/product/zen-again-organic-infusion/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/CT-Zen-Again-Front-and-Side-1.png,"Een heerlijk uitgebalanceerde, spa-genspireerde melange. Een combinatie van de verfrissende smaak van citroengras en de frisheid van eucalyptus. Even een momentje van reflectie."
Organic Orange & Turmeric,7,https://www.clipper-teas.nl/product/organic-orange-turmeric/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/sinaasappel-kurkuma.png,Laat je verrassen door deze heerlijke van fruitige sinaasappel en verkwikkende kurkuma. Deze biologische blend is ideaal voor een verkwikkend momentje gedurende de dag.
Organic Orange & Lemon,7,https://www.clipper-teas.nl/product/organic-orange-lemon-infusion/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/sinaasappel-citroen.png,Een levendige blend van lichtzure citroen met een vleugje zoete sinaasappel. Oftewel: zingy and zesty to wake the senses!
Organic Classic Chai Tea,7,https://www.clipper-teas.nl/product/organic-classic-chai/,https://nl.clipper.madriver.app/wp-content/uploads/2021/02/20s-Classic-chai-SOP-min-600x600.png,"Een typische warme Indische kruidenmelange van kaneel, kruidnagel en sinaasappelschil. De ultieme comfort tea met een diepe, kruidige smaak. Ook lekker met melk (en met een beetje suiker)."
Organic Spicy Chai,7,https://www.clipper-teas.nl/product/organic-spicy-chai/,https://nl.clipper.madriver.app/wp-content/uploads/2021/02/20s-Spicy-chai-SOP-min-600x600.png,Een explosie van smaak! Deze kruideninfusie met kaneel en kruidnagel is door de toevoeging van gember en kaneel net een tikkie pittiger dan je gewend bent van een chai. Durf jij je smaakgrenzen te verleggen?
Organic Lemon & Ginger,7,https://www.clipper-teas.nl/product/organic-lemon-ginger-infusion/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/Clipper-Organic-Infusion-Lemon-Ginger-NL.png,"Dit is één van onze favorieten. In deze biologische en van nature caffeïnevrije gemberthee met citroen proef je de heldere, frisse smaak van citroenschil en de diepe, warme pittigheid van gember."
Organic Liquorice and Mint,7,https://www.clipper-teas.nl/product/organic-liquorice-mint/,https://nl.clipper.madriver.app/wp-content/uploads/2023/11/CP-SOP-Liquorice-and-Mint_NoBackground-min-600x600.png,Een heerlijke thee met de ideale mix van de frisheid van munt en zoete touch van zoethout. Perfect om eventjes op te warmen en weer opgefrist door te gaan.
chamomile & cinnamon organic infusion,7,https://www.clipper-teas.nl/product/chamomile-cinnamon-organic-infusion/,https://nl.clipper.madriver.app/wp-content/uploads/2023/11/CP-SOP-Chamomile-and-Cinnamon_NoBackground-min-600x600.png,"Met deze heerlijk milde, biologische kruideninfusie van kamille, honingbos, kaneel en citroenmelisse kun je 's middags en 's avonds lekker even ontspannen."
Breezy StrawberryOrganic Green Tea,7,https://www.clipper-teas.nl/product/breezy-strawberry-organic-green-tea/,https://nl.clipper.madriver.app/wp-content/uploads/2022/02/Green-Strawberry-SOP_web-600x600.png,Licht zoet en delicaat. Deze frissegroene thee combineert perfectmet de subtiele zoete smaakvan aardbei. Heerlijk verfrissendvoor elk moment van de dag.
Breezy Organic Mango& Ginger green tea,7,https://www.clipper-teas.nl/product/breezy-organic-mango-ginger-green-tea/,https://nl.clipper.madriver.app/wp-content/uploads/2020/03/Mango-ginger-SOP-web-600x600.png,Licht en delicaat. Deze frissegroene thee combineert desubtiele zoete smaak van mangoen de warme pittigheid vangember. Heerlijk verfrissendvoor elk moment van de dag.
Twist Ginger MatchaOrganic Green Tea,7,https://www.clipper-teas.nl/product/organic-fairtrade-twist-ginger-matcha-green-tea/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/CT-Twisted-Ginger-Green-Tea-Front-and-Side.png,Zo heb je groene thee met gembernog niet eerder geproefd! Dezeheerlijke blend combineert hetpure van groene thee met dewarme smaak van gember éneen unieke twist van matcha enkurkuma. Lichtpittig maarverrassend zacht van smaak; ideaalvoor elk moment van de dag.
Organic Green TeaJasmine & Lemon,7,https://www.clipper-teas.nl/product/organic-fairtrade-green-tea-jasmine-lemon/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/jasmijn-citroen-groene-thee.png,Een heerlijke variant onder degroene thee: Clipper’s groenethee jasmijn en citroen combineerthet frisse van de citroen methet bloemige van jasmijn. Ditgeeft de thee een speciale twist.
Organic Pure Green Tea,7,https://www.clipper-teas.nl/product/organic-fairtrade-pure-green-tea/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/Clipper-Organic-Green-Pure-NL.png,"Er gaat maar weinig boven echtepure biologische groene thee. Ditis al jaren onze bestseller! Heerlijklicht, delicaat en fris van smaak.Eenheldere thee met een zacht tintje.Heb je net yogales gehad of hebje flink gesport?Dan is ClipperGroene Thee de perfecte dorstlesser."
Organic Green Tea & Lemon,7,https://www.clipper-teas.nl/product/organic-fairtrade-green-tea-lemon/,https://nl.clipper.madriver.app/wp-content/uploads/2019/02/Organic-Green-Lemon-Front-Side-600x600.png,"Delicate, lichte groene thee,prachtig gecombineerd met frissecitroenschil en een tikkeltje natuurlijkcitroenaroma. De thee is mooihelder lichtgeel van kleur. Je kuntm zowel warm als koud drinken.Warm heeft de citroen een zachtesmaak. Koud en met een blokjeijs wordt ie lekker pittig en fris."
Organic Green Tea & Lemon,7,https://www.clipper-teas.nl/product/organic-fairtrade-green-tea-lemon-50s/,https://nl.clipper.madriver.app/wp-content/uploads/2021/02/80s-Green-tea-lemon-SOP-min-600x600.png,"Delicate, lichte groene thee, prachtiggecombineerd met frisse citroenschilen een tikkeltje natuurlijkcitroenaroma. De thee is mooihelder lichtgeel van kleur. Je kuntm zowel warm als koud drinken.Warm heeft de citroen een zachtesmaak. Koud en met een blokjeijs wordt ie lekker pittig en fris.Nu ook verkrijgbaar per 50 zakjes."
Organic Green TeaRaspberry & Mint,7,https://www.clipper-teas.nl/product/organic-fairtrade-green-tea-raspberry-mint/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/Clipper-Organic-Raspberry-Mint-NL.png,"Een delicate dorstlesser. Hetframbozenaroma en de mint gevende zachte biologische groene theeeen zoetige frisheid. Een thee dieje de hele dag wel kunt drinken,en ook heel lekker is als ijsthee."
Organic Chai Green Tea,7,https://www.clipper-teas.nl/product/organic-fairtrade-chai-green-tea/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/Clipper-Organic-Green-Chai-NL.png,"De ultieme comfort tea meteen diepe, kruidige smaak.100% biologische groene theemet die typische warme Indischekruidenmelange van kaneel,kardemom, kruidnagel ensinaasappelschil. Lekker metmelk (en met een beetje suiker)."
Organic Green Tea Energise,7,https://www.clipper-teas.nl/product/organic-fairtrade-green-tea-energise/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/Clipper-Energise-Organic-Green-Tea-NL.png,"Een energieke biologische groenethee met verwarmende gember,verfrissende munt en verkwikkendekurkuma. Voor als je wel eveneen oppepper kan gebruiken!"
Organic Green Tea Detox,7,https://www.clipper-teas.nl/product/organic-fairtrade-green-tea-detox/,https://nl.clipper.madriver.app/wp-content/uploads/2019/09/Clipper-Detox-Organic-Green-Tea-NL.png,"Een heerlijke en verfrissendebiologische groene thee met citrusen de kruidige boost vanvlierbloesem, brandnetel en venkel.Heerlijk voor de momenten dat jelichaam een detox momentje nodig heeft."
