name,producer,href,image_url,description
Perla Huisblends Espresso ristretto capsules,19,https://www.ah.nl/producten/product/wi481082/perla-huisblends-espresso-ristretto-capsules,https://static.ah.nl/dam/product/AHI_43545239373934303933?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Perla en duurzaamheid - onze koffie wordt gemaakt met liefde en aandacht voor mens en milieu. De bonen worden duurzaam geteeld, gebrand en verpakt. Het hele perla assortiment is utz en klimaatneutraal gecertificeerd en onze doosjes zijn 100% recyclebaar. Lees meer op utz. Org en perla.nl."
Perla Huisblends Aroma snelfiltermaling,19,https://www.ah.nl/producten/product/wi1494/perla-huisblends-aroma-snelfiltermaling,https://static.ah.nl/dam/product/AHI_43545239373939343538?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVacuüm verpakt.Extra informatie Met de huisblends haal je de vertrouwde smaak en kwaliteit van Perla in huis. Geurige en smaakvolle melanges die je zet met bonen, filtermalingen, pads of capsules."
Perla Huisblends Lungo decaf,19,https://www.ah.nl/producten/product/wi516384/perla-huisblends-lungo-decaf,https://static.ah.nl/dam/product/AHI_43545239383236323933?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Cafeïnevrije koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Goud snelfiltermaling,19,https://www.ah.nl/producten/product/wi381295/perla-huisblends-goud-snelfiltermaling,https://static.ah.nl/dam/product/AHI_43545239373939343730?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Met de huisblends haal je de vertrouwde smaak en kwaliteit van Perla in huis. Geurige en smaakvolle melanges die je zet met bonen, filtermalingen, pads of capsules."
Perla Huisblends Intens koffiebonen,19,https://www.ah.nl/producten/product/wi471066/perla-huisblends-intens-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934303937?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Koffiebonen. 
  Verpakt onder beschermende atmosfeer."
Perla Huisblends Dolce gusto lungo capsules,19,https://www.ah.nl/producten/product/wi455916/perla-huisblends-dolce-gusto-lungo-capsules,https://static.ah.nl/dam/product/AHI_43545239383233353337?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Decaf koffiebonen,19,https://www.ah.nl/producten/product/wi171155/perla-huisblends-decaf-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934303834?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Cafeïnevrije koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Met de huisblends haal je de vertrouwde smaak en kwaliteit van Perla in huis. Geurige en smaakvolle melanges die je zet met bonen, filtermalingen, pads of capsules."
Perla Huisblends Classic roast koffiepads,19,https://www.ah.nl/producten/product/wi143425/perla-huisblends-classic-roast-koffiepads,https://static.ah.nl/dam/product/AHI_43545239383031373930?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In pads°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Mild koffiepads,19,https://www.ah.nl/producten/product/wi130366/perla-huisblends-mild-koffiepads,https://static.ah.nl/dam/product/AHI_4354523130303533373836?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In pads°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Goud koffiebonen,19,https://www.ah.nl/producten/product/wi161536/perla-huisblends-goud-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934313333?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Met de huisblends haal je de vertrouwde smaak en kwaliteit van Perla in huis. Geurige en smaakvolle melanges die je zet met bonen, filtermalingen, pads of capsules."
Perla Huisblends Mokka snelfiltermaling,19,https://www.ah.nl/producten/product/wi381296/perla-huisblends-mokka-snelfiltermaling,https://static.ah.nl/dam/product/AHI_43545239373939343931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Dolce gusto caf au lait capsules,19,https://www.ah.nl/producten/product/wi455923/perla-huisblends-dolce-gusto-caf-au-lait-capsules,https://static.ah.nl/dam/product/AHI_43545239383233353432?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Café au lait creamer met oploskoffieIn capsules
Perla Huisblends Mokka koffiebonen,19,https://www.ah.nl/producten/product/wi161535/perla-huisblends-mokka-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934313437?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Espresso classic capsules,19,https://www.ah.nl/producten/product/wi481081/perla-huisblends-espresso-classic-capsules,https://static.ah.nl/dam/product/AHI_43545239373934313337?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Perla en duurzaamheid - onze koffie wordt gemaakt met liefde en aandacht voor mens en milieu. De bonen worden duurzaam geteeld, gebrand en verpakt. Het hele perla assortiment is utz en klimaatneutraal gecertificeerd en onze doosjes zijn 100% recyclebaar. Lees meer op utz. Org en perla.nl."
Perla Huisblends Dolce gusto cappucino capsules,19,https://www.ah.nl/producten/product/wi455917/perla-huisblends-dolce-gusto-cappucino-capsules,https://static.ah.nl/dam/product/AHI_43545239393338343633?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Cappuccino creamer en koffieIn capsulesVerpakt onder beschermende atmosfeer.
Perla Huisblends Intens snelfiltermaling,19,https://www.ah.nl/producten/product/wi381298/perla-huisblends-intens-snelfiltermaling,https://static.ah.nl/dam/product/AHI_43545239373938373433?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Dolce gusto lungo dark roast capsules,19,https://www.ah.nl/producten/product/wi455920/perla-huisblends-dolce-gusto-lungo-dark-roast-capsules,https://static.ah.nl/dam/product/AHI_43545239383233353430?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
