name,producer,href,image_url,description
AH Kruiden zoethout thee,8,https://www.ah.nl/producten/product/wi106666/ah-kruiden-zoethout-thee,https://static.ah.nl/dam/product/AHI_43545239373932373135?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Zoethoutwortelmet 10% zwarte- en 8% groene theeBevat zoethout — mensen met hoge bloeddruk dienen overmatig gebruik te vermijden.
AH Rooibos mango perzik smaak,8,https://www.ah.nl/producten/product/wi508312/ah-rooibos-mango-perzik-smaak,https://static.ah.nl/dam/product/AHI_43545239373932373138?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde rooibosmet perzik- en mangosmaak
AH Engelse melange meerkops,8,https://www.ah.nl/producten/product/wi1478/ah-engelse-melange-meerkops,https://static.ah.nl/dam/product/AHI_43545239373830353238?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Zwarte theeExtra informatie  Extra informatie: Dit is een thee gemaakt van traditionele   melange van klassieke theesoorten. Dit product is een Prijsfavoriet. Dat zijn onze eigen-merkproducten van topkwaliteit en ze zijn altijd voordelig. Je herkent ze aan het blauwe duimpje.
AH Zwarte thee Engelse melange,8,https://www.ah.nl/producten/product/wi106528/ah-zwarte-thee-engelse-melange,https://static.ah.nl/dam/product/AHI_43545239373830353233?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Zwarte theeExtra informatie Deze thee is verbouwd door UTZ gecertificeerde boeren. UTZ gecertificeerde boeren gebruiken betere landbouwmethodes, met respect voor mens en natuur.  Dit product is een Prijsfavoriet. Dat zijn onze eigen-merkproducten van topkwaliteit en ze zijn altijd voordelig. Je herkent ze aan het blauwe duimpje."
AH Groene thee citroen & citroengras,8,https://www.ah.nl/producten/product/wi381373/ah-groene-thee-citroen-en-citroengras,https://static.ah.nl/dam/product/AHI_43545239373830353234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet 20% citroengrasExtra informatieHet perfecte kopje thee zet je met deze groene thee van albert heijn.
AH Groene thee puur,8,https://www.ah.nl/producten/product/wi381409/ah-groene-thee-puur,https://static.ah.nl/dam/product/AHI_43545239373830353330?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Groene theeExtra informatie Geniet van de frisheid van deze groene thee.  Dit product is een Prijsfavoriet. Dat zijn onze eigen-merkproducten van topkwaliteit en ze zijn altijd voordelig. Je herkent ze aan het blauwe duimpje.
AH Kaneel en peer,8,https://www.ah.nl/producten/product/wi508313/ah-kaneel-en-peer,https://static.ah.nl/dam/product/AHI_43545239373832373531?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde zwarte theemet 10% kaneel en 1% peer
AH Kruiden venkel thee,8,https://www.ah.nl/producten/product/wi106664/ah-kruiden-venkel-thee,https://static.ah.nl/dam/product/AHI_43545239373932373036?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Venkelzaad
AH Earl grey thee meerkops,8,https://www.ah.nl/producten/product/wi1479/ah-earl-grey-thee-meerkops,https://static.ah.nl/dam/product/AHI_43545239373830353331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Gearomatiseerde zwarte theemet bergamotsmaakExtra informatie

Extra informatie: Earl Grey thee kan goed gecombineerd
   worden met Darjeeling Melange, dat geeft de thee een bloemige smaak.

Dit product is een Prijsfavoriet. Dat zijn onze eigen-merkproducten van topkwaliteit en ze zijn altijd voordelig. Je herkent ze aan het blauwe duimpje."
AH Groene thee grapefruit framboos,8,https://www.ah.nl/producten/product/wi508273/ah-groene-thee-grapefruit-framboos,https://static.ah.nl/dam/product/AHI_43545239373832373630?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet 1% grapefruitschil en 1% framboos
AH Groene thee cranberry & appel,8,https://www.ah.nl/producten/product/wi381480/ah-groene-thee-cranberry-en-appel,https://static.ah.nl/dam/product/AHI_43545239373832373637?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet 40% appel en cranberrysmaakExtra informatie Geniet van de frisheid van deze groene thee.
AH Groene thee citroengras,8,https://www.ah.nl/producten/product/wi381408/ah-groene-thee-citroengras,https://static.ah.nl/dam/product/AHI_43545239373830353136?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet 20% citroengrasExtra informatie Geniet van de frisheid van deze groene thee.
AH Engelse melange meerkops,8,https://www.ah.nl/producten/product/wi1477/ah-engelse-melange-meerkops,https://static.ah.nl/dam/product/AHI_43545239373830353231?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Zwarte theeExtra informatie  Extra informatie: Dit is een thee gemaakt van traditionele   melange van klassieke theesoorten. Dit product is een Prijsfavoriet. Dat zijn onze eigen-merkproducten van topkwaliteit en ze zijn altijd voordelig. Je herkent ze aan het blauwe duimpje.
AH Groene thee mango & perziksmaak,8,https://www.ah.nl/producten/product/wi567264/ah-groene-thee-mango-en-perziksmaak,https://static.ah.nl/dam/product/AHI_43545239393738353336?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet mango- en perziksmaak
AH Kokos gember,8,https://www.ah.nl/producten/product/wi508314/ah-kokos-gember,https://static.ah.nl/dam/product/AHI_43545239373832373436?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde zwarte theemet 25% gember en 1% kokos
AH Kruiden pepermunt,8,https://www.ah.nl/producten/product/wi567244/ah-kruiden-pepermunt,https://static.ah.nl/dam/product/AHI_43545239393738353237?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Pepermunt
AH Groene thee citroengras aardbei,8,https://www.ah.nl/producten/product/wi567261/ah-groene-thee-citroengras-aardbei,https://static.ah.nl/dam/product/AHI_43545239393738353333?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet 10% citroengras en 1% aardbeienpulp
AH Rooibos gember karamel,8,https://www.ah.nl/producten/product/wi567243/ah-rooibos-gember-karamel,https://static.ah.nl/dam/product/AHI_43545239393738353235?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde rooibosmet 7% gember en karamelsmaak
AH Zwarte thee earl grey 5-pack,8,https://www.ah.nl/producten/product/wi563401/ah-zwarte-thee-earl-grey-5-pack,https://static.ah.nl/dam/product/AHI_43545239393634323838?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Extra informatieDit pakket wordt als losse artikelen geleverd.
AH Biologisch Groene thee gember sinaasappel,8,https://www.ah.nl/producten/product/wi381388/ah-biologisch-groene-thee-gember-sinaasappel,https://static.ah.nl/dam/product/AHI_43545239373837383133?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene en witte theemet 15% gember en 1% sinaasappelschilSkal 001920EU-bio-logoDE-ÖKO-001Extra informatieGeniet van de frisheid van deze witte en groene thee.
