name,producer,href,image_url,description
Chai,16,https://www.localtea.com/localtea-chai/,https://www.localtea.com/wp-content/uploads/2022/02/LocalTea-chai-800x800.jpg,"Wijsheid uit het oosten, vermengd met kennis uit het westen. Bij LocalTea worden ze blij van chai. De Nederlandse zwarte thee met exotische specerijen als kruidnagel, steranijs en kaneel biedt het beste van twee werelden. En dat gewoon in je theeglas. Frisse venkel en geroosterde witlofwortel zorgen voor wat Hollandse pit. Verwen jezelf met deze heerlijke en kruidige chai. Scheutje melk erbij (mag wel, hoeft niet) en je zit er gegarandeerd warmpjes bij.
Inhoud: 10 piramides
"
Citrus,16,https://www.localtea.com/localtea-citrus/,https://www.localtea.com/wp-content/uploads/2022/02/LocalTea-citrus-800x800.jpg,"Wat krijg je wanneer je verse groene thee vermengt met de frisse smaak van citrus? Een thee die je wil blijven drinken. Verbena, citroenschil en citroengras zorgen voor een mooi palet aan citrussmaken. En de groene thee? Die verbouwt en verwerkt LocalTea gewoon op de eigen plantage in Nederland.
Tip: deze thee is ook lekker als een ice tea. 
Klik hier voor het recept!
Inhoud: 10 piramides
"
Gember,16,https://www.localtea.com/localtea-gember/,https://www.localtea.com/wp-content/uploads/2022/02/LocalTea-gember-800x800.jpg,"Onze voorouders wisten het al: soms kan je thee wel wat pit gebruiken. De groene theemelange met kruidige gember van LocalTea geeft je deze lekkere boost. Voeg daar de levendige smaak van groene rooibos aan toe en je hebt een heerlijk verwarmende gemberthee. En pik je zowat ieder verkoudheidsvirus mee? Deze thee doet door alle vitaminen en mineralen wonderen voor je weerstand.
Tip: deze thee is ook lekker als een ice tea.
Klik hier voor het recept!
Inhoud: 10 piramides
"
Kamille,16,https://www.localtea.com/localtea-kamille/,https://www.localtea.com/wp-content/uploads/2022/01/LocalTea-kamille-800x800.jpg,"In Zundert weten ze wel raad met bloemen. Deze theemelange van LocalTea met groene thee en een bloemencorso van zachte kamille, rustgevende goudsbloemblaadjes, lavendel en friszuur citroengras is dan ook met liefde samengesteld door de lokale theemakers. Versterkend en verzachtend tegelijk. Een praalstuk in een theezakje waar je lekker van ontspant.
Inhoud: 10 piramides
"
Bosvruchten,16,https://www.localtea.com/localtea-bosvruchten/,https://www.localtea.com/wp-content/uploads/2022/02/LocalTea-bosvruchten-800x800.jpg,"Gevreesd door het gemiddelde griepvirus en tegelijkertijd een streling voor de tong: door de zwarte theemelange met vlierbes van LocalTea voel jij je op je opperbest. Door de mix met zwarte bessenblad en sleedoornbes heeft deze thee een heerlijke fris-zure smaak. Het zoetje van de honingbos brengt alles weer in balans. Wat je met zo’n eeuwenoud besje toch niet allemaal voor vernieuwends kunt doen!
Inhoud: 10 piramides
"
Rood Fruit,16,https://www.localtea.com/localtea-rood-fruit/,https://www.localtea.com/wp-content/uploads/2022/02/LocalTea-rood-fruit-800x800.jpg,"Wat krijg je wanneer je het frisse van rood fruit combineert met de volle smaak van zwarte thee? Precies, een onweerstaanbare melange. En dat het goed werkt om wél een blad voor de mond te nemen, weten de lokale theemakers van LocalTea als geen ander. Het groen van de frambozen- en bramenplant maakt de thee namelijk heerlijk kruidig. Het zoete en zure van de aardbeien en hibiscus zorgen voor een mooi evenwicht. Trouwens, de zwarte thee wordt in Zundert geplukt en verwerkt en is dus helemaal transparant. Extra lekker dus!
Inhoud: 10 piramides
"
