name,producer,href,image_url,description
Caramel Macchiato,20,https://www.starbucks.com/menu/product/413/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211029_CaramelMacchiato.jpg, 
Espresso Macchiato,20,https://www.starbucks.com/menu/product/412/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190617_EspressoMacchiato.jpg, 
Peppermint Mocha,20,https://www.starbucks.com/menu/product/496/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220607_1480_PeppermintMocha-onGreen-MOP_1800.jpg, 
Peppermint White Chocolate Mocha,20,https://www.starbucks.com/menu/product/497/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190716_PeppermintWhiteChocolateMocha.jpg, 
Caffè Mocha,20,https://www.starbucks.com/menu/product/408/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220607_CaffeMocha.jpg, 
White Chocolate Mocha,20,https://www.starbucks.com/menu/product/420/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190617_WhiteChocolateMocha.jpg, 
Coffee Traveler - Veranda Blend®,20,https://www.starbucks.com/menu/product/873068654/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20191031_CoffeeTraveler.jpg, 
Coffee Traveler - Dark Roast,20,https://www.starbucks.com/menu/product/873068656/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20191031_CoffeeTraveler.jpg, 
Coffee Traveler - Pike Place® Roast,20,https://www.starbucks.com/menu/product/873068655/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20191031_CoffeeTraveler.jpg, 
Coffee Traveler - Decaf Pike Place® Roast,20,https://www.starbucks.com/menu/product/873068657/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20191031_CoffeeTraveler.jpg, 
Gingerbread Oatmilk Chai,20,https://www.starbucks.com/menu/product/2123792/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_6244_GingerbreadOatmilkChai-onGreen-MOP_1800.jpg, 
Chai Tea Latte,20,https://www.starbucks.com/menu/product/466/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220411_ChaiLatte.jpg, 
Chai Tea,20,https://www.starbucks.com/menu/product/2122273/hot,https://globalassets.starbucks.com/digitalassets/products/bev/ChaiBrewedTea.jpg, 
Earl Grey Tea,20,https://www.starbucks.com/menu/product/450/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190624_EarlGreyBlackTea.jpg, 
Teavana® London Fog Tea Latte,20,https://www.starbucks.com/menu/product/477/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190624_LondonFogTeaLatte.jpg, 
Royal English Breakfast Tea,20,https://www.starbucks.com/menu/product/446/hot,https://globalassets.starbucks.com/digitalassets/products/bev/RoyalEnglishBreakfastBlackTea.jpg, 
