name,producer,href,image_url,description
Vanilla Chai,11,https://www.pukkaherbs.com/nl/nl/products/vanilla-chai,https://images.ctfassets.net/jhcmej8zlqgw/74xBuIvAo64N3nTNd6IWWI/0edf21981d55efbbeb60d73e2e035bb7/Vanilla_chai_hero.2.png?fm=webp&w=400&q=80,"Perfect voor een natuurlijke cafeïnevrije boost, is onze Vanilla Chai-thee vakkundig gemengd met vanille, kaneel, gember, kardemom en meer. 
Gecreëerd door kruidenkenners en voedingsdeskundigen combineert deze thee de nieuwste wetenschappelijke inzichten met traditionele kruidenwijsheid om op natuurlijke wijze je energie te ondersteunen. Adem de kruidige aroma's in, nip van de heerlijke kruiden en bloei op in de komende dag.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Feel New,11,https://www.pukkaherbs.com/nl/nl/products/feel-new,https://images.ctfassets.net/jhcmej8zlqgw/51kMIXWeSsygI5Nv8ZUKcd/a5cb531af8aea26eaeee084950d870e7/20741_Feel_New__Shopper_Hero_Image.png?fm=webp&w=400&q=80,"Voel je goed met onze vakkundig samengestelde Feel New-thee. Gemaakt met pure kruiden zoals anijszaad, venkel, kardemom en kurkuma, vult onze zalige mix je met geluk en zorgt ervoor dat je je op je best voelt.
Ontwikkeld door kruidenkenners en voedingsdeskundigen, combineert onze Feel New-thee de nieuwste wetenschappelijke inzichten met traditionele kruidenwijsheid om je lichaam en geest op natuurlijke wijze te ondersteunen.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Day to Night Collection,11,https://www.pukkaherbs.com/nl/nl/products/day-to-night-collection,https://images.ctfassets.net/jhcmej8zlqgw/2LytGAlHXG9BbMTVDeMpLU/ae28582d402f8d1e8196cf4cd96c66d5/D2N_collection.png?fm=webp&w=400&q=80,"Duurzaam verbouwde, 100% biologisch geteelde ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn."
Revitalise,11,https://www.pukkaherbs.com/nl/nl/products/revitalise,https://images.ctfassets.net/jhcmej8zlqgw/76s1IMI1SyfGFrBMSNbS6o/a0f40c8ebfba571a0945cc372849f784/revitalise_hero.2.png?fm=webp&w=400&q=80,"Een klassieke Pukka blend met kaneel, kardemom en gember.Duurzaam verbouwde, 100% biologisch geteelde ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn."
Peppermint & Licorice,11,https://www.pukkaherbs.com/nl/nl/products/peppermint-and-licorice,https://images.ctfassets.net/jhcmej8zlqgw/1PqLvomovHlOPI3JWEvjyb/dcb5dc89a77cdd2a455424425019bfbd/pep_min_and_lic_hero.png?fm=webp&w=400&q=80,"Voel je getroost na het eten met onze vakkundig samengestelde Pepermunt & Zoethout-thee. Boordevol verfrissende pepermunt en zoete zoethout, helpt onze after-dinner helper je comfortabeler te voelen terwijl je verteert. De perfecte manier om zoete verlangens te verminderen, de hele dag in balans te blijven en op te bloeien met elke zoete slok.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Three Mint,11,https://www.pukkaherbs.com/nl/nl/products/three-mint,https://images.ctfassets.net/jhcmej8zlqgw/25vudVG5SFOiJE3XNlh8aL/8d66787a0da0525b5d780b4382d026ac/three_mint_hero.2.png?fm=webp&w=400&q=80,"Verfris jezelf met Three Mint thee. Vakkundig gemengd met munt, pepermunt en akkermunt, is dit een geweldige ondersteuning om je lichaam te verkoelen, vooral na de maaltijden tijdens de spijsvertering.  Elke composteerbare theezak zit boordevol essentiële oliën en de hoogste kwaliteit kruiden, speciaal geselecteerd vanwege hun kalmerende en rustgevende eigenschappen. Perfect om koel en comfortabel te blijven.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Elegant English Breakfast,11,https://www.pukkaherbs.com/nl/nl/products/elegant-english-breakfast,https://images.ctfassets.net/jhcmej8zlqgw/58Mz5gyjx6cspbP8wpwaEP/1821e048172dd0a9a2e884d6ce060826/Elegant_English_breakfast_hero_image_new.2.png?fm=webp&w=400&q=80,"Afkomstig van enkele van 's werelds meest uitzonderlijke biologische theelandgoederen, hebben onze experts een Engelse ontbijtthee gemengd om de rijke, volle smaak van biologische zwarte thee uit India en Oost-Afrika te vieren. We weten hoe belangrijk een kopje thee van hoge kwaliteit is om van een moment voor jezelf te genieten en de dag te onderbreken, dus trakteer jezelf op de ervaring en de kwaliteitssmaak van Pukka.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Three Cinnamon,11,https://www.pukkaherbs.com/nl/nl/products/three-cinnamon,https://images.ctfassets.net/jhcmej8zlqgw/1emNiAM0Ay64Mp7ENohcBT/5d2a96f99849e2606cd45811d0e14ddf/three_cinnamon_hero.2.png?fm=webp&w=400&q=80,"Van nature cafeïnevrij, duurzaam verbouwd en 100% biologisch geteeld ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn."
Mint Matcha Green,11,https://www.pukkaherbs.com/nl/nl/products/mint-matcha-green,https://images.ctfassets.net/jhcmej8zlqgw/1YngviODAwsXkKJcbM9Qft/aac0a2995519515bc81c4c6ffd52416b/5004_2019_Hero_Images___1_.png?fm=webp&w=400&q=80,"Een blend van groene matcha en pepermunt.Duurzaam verbouwde, 100% biologisch geteelde ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn."
Turmeric Gold,11,https://www.pukkaherbs.com/nl/nl/products/turmeric-gold,https://images.ctfassets.net/jhcmej8zlqgw/2L4qiNkbhv3SeCI5BeU7AL/3507066280f8666e9cbc5ea567263503/Turmeric_gold_hero_UK.png?fm=webp&w=400&q=80,"Een blend met biologische kurkuma, groene thee, kardemom en citroen.Duurzaam verbouwde, 100% biologisch geteelde ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn"
Green Collection,11,https://www.pukkaherbs.com/nl/nl/products/green-collection,https://images.ctfassets.net/jhcmej8zlqgw/wL8iDN37JDPtE1B77w6cz/929ef21b3c48d4066d4e0d2607d0d898/18214_68668624_5060519147363_Green_Collection_UK_Nord_Trafford_Carton_Hero_Image.png?fm=webp&w=400&q=80,"Duurzaam verbouwde, 100% biologisch geteelde ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn."
Clean Matcha Green,11,https://www.pukkaherbs.com/nl/nl/products/clean-matcha-green,https://images.ctfassets.net/jhcmej8zlqgw/tcyoURKZfo0VNll2oi0PO/df3c88f7bcddb6107444558e528c59f5/Clean_matcha_green_hero_image_2019.2.png?fm=webp&w=400&q=80,"Een blend met groen thee, venkel, paardebloem, zoethout & citroenmirte.Duurzaam verbouwde, 100% biologisch geteelde ingrediënten"
Wild Apple & Cinnamon,11,https://www.pukkaherbs.com/nl/nl/products/wild-apple-and-cinnamon,https://images.ctfassets.net/jhcmej8zlqgw/149ZoUNKkMSCeWkzmszFkb/61b2f0a8afe1e6d80791b3eb018e1161/Wild_apple_and_cinnamon_hero_UK.png?fm=webp&w=400&q=80,"Welkom bij de knusse en weelderige wonderen van onze vakkundig samengestelde Wild Apple & Cinnamon thee. Een mix van sappige appels, zoete kaneel, pittige sinaasappel en kruidige kardemom, allemaal perfect in balans om een kop thee te creëren die even geruststellend is als heerlijk. Kruip onder een deken en laat de fruitige smaken je van binnenuit verwarmen. 
Of je nu behoefte hebt aan een knus moment voor jezelf of een oppepper in de middag, Wild Apple & Cinnamon-thee is het ultieme genot.
Of je nu een moment voor jezelf neemt of een kop deelt met dierbaren, deze thee zal je dag doordrenken met warmte, comfort en geluk.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Original Chai,11,https://www.pukkaherbs.com/nl/nl/products/original-chai,https://images.ctfassets.net/jhcmej8zlqgw/ch0RjqMqKDyi5R6rr856u/347f21715b9fd8824e800f4fe369bd04/Original_chai_hero_image_new.png?fm=webp&w=400&q=80,"Bij elke slok van onze vakkundig samengestelde Original Chai thee word je meegevoerd naar een plek van pure aromatische verrukking. Laat de vurige warmte van gember en de kruidige omhelzing van kardemom je zintuigen ontwaken, terwijl de rijke tonen van kaneel en de volle zwarte thee op je tong dansen. 
Of je nu een moment voor jezelf neemt of een kop deelt met dierbaren, deze thee zal je dag vullen met warmte, comfort en geluk. Onze kaneel, een sleutelingrediënt in ons knusse assortiment, komt van een gecertificeerd fairtrade-project in de heuvels van Noord-Vietnam. Bij de oogsttijd wordt de waardevolle binnenbast geschild en in de zon gedroogd, waar deze van nature krult tot kaneelstokjes. Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Three Ginger,11,https://www.pukkaherbs.com/nl/nl/products/three-ginger,https://images.ctfassets.net/jhcmej8zlqgw/3vw1q9eOcrtcetUtyb7Gtw/f94598ce1c53e98060ee42fdbce12477/three_ginger_hero_new.2.png?fm=webp&w=400&q=80,"Activeer voorzichtig je spijsverteringsvuur met onze Three Ginger thee. Samengesteld met verwarmende kruiden zoals gember, galanga en kurkuma, en in balans gebracht met zoete zoethoutwortel, is dit een uitstekende keuze voor of na de maaltijd. 
Gecreëerd door kruidenkenners en voedingsdeskundigen combineert onze Three Ginger-thee de nieuwste wetenschappelijke inzichten met traditionele kruidenwijsheid om je lichaam op natuurlijke wijze te troosten en ondersteunen. Het perfecte kopje bij de maaltijd.Breng de kruiden tot leven door de thee tot 15 minuten te laten trekken. Pukka is aangesloten bij 1% for the Planet en Fair for Life gecertificeerd."
Licorice & Cinnamon,11,https://www.pukkaherbs.com/nl/nl/products/licorice-and-cinnamon,https://images.ctfassets.net/jhcmej8zlqgw/5LjPvURpuU0AlGfbhl2n94/3ab01e7d50703ccd7b4f06d4986b99c5/Licorice_and_cinnamon_hero_UK.png?fm=webp&w=400&q=80,"Een blend met cacao, kaneel en zoethout.Duurzaam verbouwde, 100% biologisch geteelde ingrediënten.Pukka is aangesloten bij 1% for the Planet. Dit product is Fair for Life & Fair Wild gecertificeerd.Breng de heerlijke kruiden tot leven door ze tot 15 minuten in vers gekookt water te laten trekken.Een doosje bevat 20 individueel verpakte theezakjes die volledig biologisch afbreekbaar zijn."
